# time CV1(C-O coord) CV2(N-O coord) CV3(H-C coord)
2610.00000 0.18453 2.93435 0.09916
2620.00000 0.19176 2.92958 0.08952
2630.00000 0.18941 2.93092 0.09730
2640.00000 0.18151 2.92991 0.10721
2650.00000 0.18482 2.93105 0.10579
2660.00000 0.18760 2.93327 0.09790
2670.00000 0.18930 2.93361 0.09400
2680.00000 0.19071 2.93061 0.10260
2690.00000 0.18384 2.92893 0.10594
2700.00000 0.17875 2.93106 0.10718
2710.00000 0.18450 2.93130 0.10103
2720.00000 0.18788 2.93383 0.09920
2730.00000 0.18809 2.93291 0.09660
2740.00000 0.18905 2.92804 0.10353
2750.00000 0.17537 2.92763 0.10180
2760.00000 0.17539 2.93269 0.11529
2770.00000 0.18647 2.93352 0.09530
2780.00000 0.19580 2.93214 0.10279
2790.00000 0.18683 2.93212 0.09044
2800.00000 0.18098 2.92805 0.10675
2810.00000 0.18166 2.92852 0.11226
2820.00000 0.18205 2.93429 0.10259
2830.00000 0.18679 2.93352 0.09643
2840.00000 0.19719 2.93228 0.08752
2850.00000 0.18631 2.92947 0.09909
2860.00000 0.17998 2.92962 0.10979
2870.00000 0.18108 2.92992 0.10716
2880.00000 0.18531 2.93416 0.09724
2890.00000 0.19073 2.93402 0.10141
2900.00000 0.18817 2.92939 0.09869
2910.00000 0.18266 2.92802 0.10871
2920.00000 0.17583 2.93001 0.10744
2930.00000 0.18075 2.93372 0.10262
2940.00000 0.18688 2.93344 0.09560
2950.00000 0.19410 2.93107 0.09562
2960.00000 0.18858 2.93009 0.09565
2970.00000 0.17806 2.92939 0.11110
2980.00000 0.18703 2.93120 0.10810
2990.00000 0.18171 2.93580 0.10282
3000.00000 0.19378 2.93180 0.09659
3010.00000 0.19342 2.93036 0.10000
3020.00000 0.17855 2.92958 0.10372
3030.00000 0.18184 2.93050 0.10735
3040.00000 0.18236 2.93215 0.10249
3050.00000 0.18691 2.93295 0.09657
3060.00000 0.19020 2.93274 0.09438
3070.00000 0.18897 2.92921 0.09948
3080.00000 0.17806 2.92896 0.10999
3090.00000 0.18091 2.93263 0.10899
3100.00000 0.19055 2.93376 0.10183
3110.00000 0.19284 2.93134 0.09736
3120.00000 0.18862 2.93033 0.09341
3130.00000 0.18076 2.92895 0.10480
3140.00000 0.18263 2.92925 0.11129
3150.00000 0.18254 2.93298 0.09705
3160.00000 0.18818 2.93352 0.09308
3170.00000 0.19469 2.93000 0.08805
3180.00000 0.18473 2.92799 0.10427
3190.00000 0.18123 2.93001 0.10654
3200.00000 0.18653 2.93084 0.10292
3210.00000 0.18497 2.93326 0.08661
3220.00000 0.19210 2.93207 0.09874
3230.00000 0.19100 2.93065 0.09824
3240.00000 0.17911 2.92865 0.10764
3250.00000 0.18362 2.92952 0.10040
3260.00000 0.18303 2.93398 0.10746
3270.00000 0.19160 2.93312 0.09905
3280.00000 0.18774 2.92977 0.09724
3290.00000 0.18582 2.92857 0.10449
3300.00000 0.17988 2.93013 0.11049
3310.00000 0.17795 2.93400 0.10459
3320.00000 0.18895 2.93225 0.08969
3330.00000 0.19007 2.93121 0.09484
3340.00000 0.18804 2.93165 0.09876
3350.00000 0.18040 2.92866 0.10909
3360.00000 0.18087 2.93125 0.10533
3370.00000 0.18986 2.93501 0.10276
3380.00000 0.19069 2.93241 0.09857
3390.00000 0.19006 2.93059 0.09777
3400.00000 0.18387 2.92922 0.10392
3410.00000 0.17733 2.93003 0.10947
3420.00000 0.18289 2.93237 0.10400
3430.00000 0.18593 2.93480 0.09287
3440.00000 0.19182 2.93118 0.09167
3450.00000 0.18702 2.92864 0.10344
3460.00000 0.17562 2.93009 0.10002
3470.00000 0.18664 2.92847 0.11291
3480.00000 0.18565 2.93527 0.09509
3490.00000 0.19461 2.93468 0.10179
3500.00000 0.19290 2.92942 0.09578
3510.00000 0.17743 2.92810 0.10610
3520.00000 0.17846 2.92984 0.11288
3530.00000 0.18237 2.93391 0.10016
3540.00000 0.18762 2.93282 0.09361
3550.00000 0.19672 2.93293 0.09285
3560.00000 0.18907 2.93122 0.09633
3570.00000 0.17694 2.92707 0.10814
3580.00000 0.18128 2.93138 0.11237
3590.00000 0.18733 2.93495 0.10214
3600.00000 0.19311 2.93249 0.09830
3610.00000 0.19192 2.93083 0.09173
3620.00000 0.18518 2.92988 0.10494
3630.00000 0.17538 2.92983 0.10572
3640.00000 0.18816 2.93086 0.11065
3650.00000 0.18655 2.93409 0.08964
3660.00000 0.19328 2.93469 0.08888
3670.00000 0.18911 2.92683 0.10065
